D://crw_data//df.fillna\source54\code\pd.Series.iloc_replace0.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 447, 'y.iloc[train_index]', 'y.iat[train_index]', t1,
    t2, 'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//df.fillna\source54\code\pd.Series.iloc_replace1.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 447, 'y.iloc[test_index]', 'y.iat[test_index]', t1,
    t2, 'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//df.fillna\source54\code\pd.Series.iloc_replace4.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 499, 'y_valid_pred.iloc[test_index]',
    'y_valid_pred.iat[test_index]', t1, t2, 'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//df.iloc\source12\code\pd.Series.iloc_replace1.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 188, 'y_.iloc[trn_idx]', 'y_.iat[trn_idx]', t1, t2,
    'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//df.iloc\source12\code\pd.Series.iloc_replace3.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 189, 'y_.iloc[val_idx]', 'y_.iat[val_idx]', t1, t2,
    'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.append\source31\code\pd.Series.iloc_replace2.py,ValueError: iAt based indexing can only have integer indexers,"writer.writerow([url, 159, ""data['u_x'].iloc[i:j]"", ""data['u_x'].iat[i:j]"",
    t1, t2, 'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.append\source31\code\pd.Series.iloc_replace3.py,ValueError: iAt based indexing can only have integer indexers,"writer.writerow([url, 161, ""data['y'].iloc[i:j]"", ""data['y'].iat[i:j]"", t1,
    t2, 'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.append\source31\code\pd.Series.iloc_replace4.py,ValueError: iAt based indexing can only have integer indexers,"writer.writerow([url, 161, ""data['u_y'].iloc[i:j]"", ""data['u_y'].iat[i:j]"",
    t1, t2, 'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.append\source31\code\pd.Series.iloc_replace5.py,ValueError: iAt based indexing can only have integer indexers,"writer.writerow([url, 163, ""data['x'].iloc[i:j]"", ""data['x'].iat[i:j]"", t1,
    t2, 'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.append\source31\code\pd.Series.iloc_replace6.py,ValueError: iAt based indexing can only have integer indexers,"writer.writerow([url, 163, ""data['sigma_x'].iloc[i:j]"",
    ""data['sigma_x'].iat[i:j]"", t1, t2, 'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.append\source31\code\pd.Series.iloc_replace7.py,ValueError: iAt based indexing can only have integer indexers,"writer.writerow([url, 165, ""data['y'].iloc[i:j]"", ""data['y'].iat[i:j]"", t1,
    t2, 'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.append\source31\code\pd.Series.iloc_replace8.py,ValueError: iAt based indexing can only have integer indexers,"writer.writerow([url, 165, ""data['sigma_y'].iloc[i:j]"",
    ""data['sigma_y'].iat[i:j]"", t1, t2, 'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.arange\source13\code\pd.Series.iloc_replace0.py,ValueError: iAt based indexing can only have integer indexers,"writer.writerow([url, 28, 'row.iloc[start[0] + 1:]',
    'row.iat[start[0] + 1:]', t1, t2, 'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.arange\source13\code\pd.Series.iloc_replace1.py,ValueError: iAt based indexing can only have integer indexers,"writer.writerow([url, 33, 'row.iloc[-W:]', 'row.iat[-W:]', t1, t2,
    'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.arange\source257\code\pd.Series.iloc_replace1.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 161, 'Y.iloc[train_index]', 'Y.iat[train_index]', t1,
    t2, 'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.arange\source257\code\pd.Series.iloc_replace3.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 164, 'Y.iloc[test_index]', 'Y.iat[test_index]', t1,
    t2, 'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.arange\source262\code\pd.Series.iloc_replace0.py,ValueError: iAt based indexing can only have integer indexers,"writer.writerow([url, 28, 'row.iloc[start[0] + 1:]',
    'row.iat[start[0] + 1:]', t1, t2, 'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.arange\source262\code\pd.Series.iloc_replace1.py,ValueError: iAt based indexing can only have integer indexers,"writer.writerow([url, 33, 'row.iloc[-W:]', 'row.iat[-W:]', t1, t2,
    'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.argsort\source126\code\pd.Series.iloc_replace0.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 439, 'y.iloc[train_index]', 'y.iat[train_index]', t1,
    t2, 'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.argsort\source126\code\pd.Series.iloc_replace1.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 439, 'y.iloc[test_index]', 'y.iat[test_index]', t1,
    t2, 'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.concatenate\source114\code\pd.Series.iloc_replace1.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 63, ""train['Survived'].iloc[xx]"",
    ""train['Survived'].iat[xx]"", t1, t2, 'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.concatenate\source116\code\pd.Series.iloc_replace1.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 56, ""train['Survived'].iloc[train1]"",
    ""train['Survived'].iat[train1]"", t1, t2, 'pd.Series.iloc', 'pd.Series.iat']
    )
",ValueError
D://crw_data//np.concatenate\source44\code\pd.Series.iloc_replace1.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 96, 'Target.iloc[trn_idx]', 'Target.iat[trn_idx]', t1,
    t2, 'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.concatenate\source44\code\pd.Series.iloc_replace3.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 97, 'Target.iloc[val_idx]', 'Target.iat[val_idx]', t1,
    t2, 'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.concatenate\source44\code\pd.Series.iloc_replace5.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 101, 'Target.iloc[val_idx]', 'Target.iat[val_idx]',
    t1, t2, 'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.zeros\source137\code\pd.Series.iloc_replace1.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 137, 'y_train.iloc[fit_index]',
    'y_train.iat[fit_index]', t1, t2, 'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.zeros\source137\code\pd.Series.iloc_replace3.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 139, 'y_train.iloc[val_index]',
    'y_train.iat[val_index]', t1, t2, 'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.zeros\source14\code\pd.Series.iloc_replace1.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 102, ""y['target'].iloc[val_idx]"",
    ""y['target'].iat[val_idx]"", t1, t2, 'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.zeros\source141\code\pd.Series.iloc_replace3.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 34, 'y.iloc[val_idx]', 'y.iat[val_idx]', t1, t2,
    'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.zeros\source142\code\pd.Series.iloc_replace1.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 32, 'y.iloc[trn_idx]', 'y.iat[trn_idx]', t1, t2,
    'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.zeros\source142\code\pd.Series.iloc_replace3.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 33, 'y.iloc[val_idx]', 'y.iat[val_idx]', t1, t2,
    'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.zeros\source183\code\pd.Series.iloc_replace1.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 87, 'y_train.iloc[fit_idx]', 'y_train.iat[fit_idx]',
    t1, t2, 'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.zeros\source183\code\pd.Series.iloc_replace3.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 89, 'y_train.iloc[val_idx]', 'y_train.iat[val_idx]',
    t1, t2, 'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.zeros\source2\code\pd.Series.iloc_replace1.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 174, 'y_.iloc[trn_idx]', 'y_.iat[trn_idx]', t1, t2,
    'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.zeros\source2\code\pd.Series.iloc_replace3.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 175, 'y_.iloc[val_idx]', 'y_.iat[val_idx]', t1, t2,
    'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.zeros\source73\code\pd.Series.iloc_replace1.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 62, 'y.iloc[trn_idx]', 'y.iat[trn_idx]', t1, t2,
    'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.zeros\source73\code\pd.Series.iloc_replace3.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 63, 'y.iloc[val_idx]', 'y.iat[val_idx]', t1, t2,
    'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//np.zeros\source87\code\pd.Series.iloc_replace1.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 65, 'y.iloc[trn_idx]', 'y.iat[trn_idx]', t1, t2,
    'pd.Series.iloc', 'pd.Series.iat'])
",ValueError
D://crw_data//df.iloc\source2\code\pd.DataFrame.iloc_replace0.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 185, 'trn_df.iloc[trn_idx]', 'trn_df.iat[trn_idx]',
    t1, t2, 'pd.DataFrame.iloc', 'pd.DataFrame.iat'])
",ValueError
D://crw_data//df.iloc\source20\code\pd.DataFrame.iloc_replace0.py,ValueError: iAt based indexing can only have integer indexers,"writer.writerow([url, 44, 'df.iloc[:, a:b]', 'df.iat[:, a:b]', t1, t2,
    'pd.DataFrame.iloc', 'pd.DataFrame.iat'])
",ValueError
D://crw_data//df.iloc\source21\code\pd.DataFrame.iloc_replace0.py,ValueError: iAt based indexing can only have integer indexers,"writer.writerow([url, 32, 'df.iloc[:df_train.shape[0],]',
    'df.iat[:df_train.shape[0],]', t1, t2, 'pd.DataFrame.iloc',
    'pd.DataFrame.iat'])
",ValueError
D://crw_data//df.iloc\source21\code\pd.DataFrame.iloc_replace1.py,ValueError: iAt based indexing can only have integer indexers,"writer.writerow([url, 33, 'df.iloc[df_train.shape[0]:,]',
    'df.iat[df_train.shape[0]:,]', t1, t2, 'pd.DataFrame.iloc',
    'pd.DataFrame.iat'])
",ValueError
D://crw_data//df.iloc\source22\code\pd.DataFrame.iloc_replace0.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 184, 'trn_df.iloc[trn_idx]', 'trn_df.iat[trn_idx]',
    t1, t2, 'pd.DataFrame.iloc', 'pd.DataFrame.iat'])
",ValueError
D://crw_data//df.iloc\source30\code\pd.DataFrame.iloc_replace0.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 105, 'df.iloc[train_idx]', 'df.iat[train_idx]', t1,
    t2, 'pd.DataFrame.iloc', 'pd.DataFrame.iat'])
",ValueError
D://crw_data//df.iloc\source31\code\pd.DataFrame.iloc_replace0.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 102, 'merged_df.iloc[train_idx]',
    'merged_df.iat[train_idx]', t1, t2, 'pd.DataFrame.iloc',
    'pd.DataFrame.iat'])
",ValueError
D://crw_data//df.iloc\source38\code\pd.DataFrame.iloc_replace0.py,ValueError: iAt based indexing can only have integer indexers,"writer.writerow([url, 154, 'df.iloc[:train.shape[0], :]',
    'df.iat[:train.shape[0], :]', t1, t2, 'pd.DataFrame.iloc',
    'pd.DataFrame.iat'])
",ValueError
D://crw_data//df.iloc\source45\code\pd.DataFrame.iloc_replace0.py,ValueError: iAt based indexing can only have integer indexers,"writer.writerow([url, 17, 'train_df.iloc[0:5000, 1:]',
    'train_df.iat[0:5000, 1:]', t1, t2, 'pd.DataFrame.iloc',
    'pd.DataFrame.iat'])
",ValueError
D://crw_data//df.iloc\source46\code\pd.DataFrame.iloc_replace0.py,TypeError: _get_value() missing 1 required positional argument: \'col\',"writer.writerow([url, 78, 'train_df.iloc[0]', 'train_df.iat[0]', t1, t2,
    'pd.DataFrame.iloc', 'pd.DataFrame.iat'])
",TypeError
D://crw_data//df.iloc\source60\code\pd.DataFrame.iloc_replace0.py,ValueError: iAt based indexing can only have integer indexers,"writer.writerow([url, 15, 'df.iloc[:, (i)]', 'df.iat[:, (i)]', t1, t2,
    'pd.DataFrame.iloc', 'pd.DataFrame.iat'])
",ValueError
D://crw_data//df.iloc\source70\code\pd.DataFrame.iloc_replace0.py,ValueError: iAt based indexing can only have integer indexers,"writer.writerow([url, 65,
    'shuffle(fold0, random_state=123).iloc[0:300000, :]',
    'shuffle(fold0, random_state=123).iat[0:300000, :]', t1, t2,
    'pd.DataFrame.iloc', 'pd.DataFrame.iat'])
",ValueError
D://crw_data//df.iloc\source87\code\pd.DataFrame.iloc_replace0.py,ValueError: iAt based indexing can only have integer indexers,"writer.writerow([url, 92, 'train_df.iloc[:, :-1]', 'train_df.iat[:, :-1]',
    t1, t2, 'pd.DataFrame.iloc', 'pd.DataFrame.iat'])
",ValueError
D://crw_data//df.merge\source81\code\pd.DataFrame.iloc_replace0.py,ValueError: iAt based indexing can only have integer indexers,"writer.writerow([url, 67, 'train.iloc[:, (i)]', 'train.iat[:, (i)]', t1, t2,
    'pd.DataFrame.iloc', 'pd.DataFrame.iat'])
",ValueError
D://crw_data//np.abs\source108\code\pd.DataFrame.iloc_replace0.py,ValueError: iAt based indexing can only have integer indexers,"writer.writerow([url, 77, 'train_test.iloc[:ntrain, :]',
    'train_test.iat[:ntrain, :]', t1, t2, 'pd.DataFrame.iloc',
    'pd.DataFrame.iat'])
",ValueError
D://crw_data//np.abs\source96\code\pd.DataFrame.iloc_replace0.py,ValueError: iAt based indexing can only have integer indexers,"writer.writerow([url, 82, 'train.iloc[:, 1:]', 'train.iat[:, 1:]', t1, t2,
    'pd.DataFrame.iloc', 'pd.DataFrame.iat'])
",ValueError
D://crw_data//np.append\source15\code\pd.DataFrame.iloc_replace0.py,ValueError: Invalid call for scalar access (getting)!,"writer.writerow([url, 100, 'ppl.iloc[testset]', 'ppl.iat[testset]', t1, t2,
    'pd.DataFrame.iloc', 'pd.DataFrame.iat'])
",ValueError
D://crw_data//df.at\source14\code\pd.DataFrame.iloc_replace0.py,ValueError: iAt based indexing can only have integer indexers,"writer.writerow([url, 42, 'df_all.iloc[:num_train]',
    'df_all.iat[:num_train]', t1, t2, 'pd.DataFrame.iloc', 'pd.DataFrame.iat'])
",ValueError
D://crw_data//np.arange\source120\code\pd.DataFrame.iloc_replace0.py,ValueError: iAt based indexing can only have integer indexers,"writer.writerow([url, 89, 'xx_func.iloc[:train_.shape[0], :]',
    'xx_func.iat[:train_.shape[0], :]', t1, t2, 'pd.DataFrame.iloc',
    'pd.DataFrame.iat'])
",ValueError
D://crw_data//np.arange\source345\code\pd.DataFrame.iloc_replace0.py,ValueError: iAt based indexing can only have integer indexers,"writer.writerow([url, 54, 'all_data.iloc[:num_train]',
    'all_data.iat[:num_train]', t1, t2, 'pd.DataFrame.iloc',
    'pd.DataFrame.iat'])
",ValueError
D://crw_data//np.argmax\source76\code\pd.DataFrame.iloc_replace0.py,ValueError: iAt based indexing can only have integer indexers,"writer.writerow([url, 26, 'train_test.iloc[:len(y_train)]',
    'train_test.iat[:len(y_train)]', t1, t2, 'pd.DataFrame.iloc',
    'pd.DataFrame.iat'])
",ValueError
D://crw_data//np.array\source1124\code\pd.DataFrame.iloc_replace0.py,ValueError: iAt based indexing can only have integer indexers,"writer.writerow([url, 39, 'train_test.iloc[:ntrain, :]',
    'train_test.iat[:ntrain, :]', t1, t2, 'pd.DataFrame.iloc',
    'pd.DataFrame.iat'])
",ValueError
D://crw_data//df.apply\source13\code\pd.Series.apply_map_replace0.py,AttributeError: \'DataFrame\' object has no attribute \'map\',"writer.writerow([url, 49, 'logmean_df.apply(mean_fill, axis=1)',
    'logmean_df.map(mean_fill, axis=1)', t1, t2, 'pd.Series.apply',
    'pd.Series.map'])
",AttributeError
D://crw_data//df.apply\source14\code\pd.Series.apply_map_replace0.py,AttributeError: \'DataFrame\' object has no attribute \'map\',"writer.writerow([url, 14, 'df.apply(np.random.shuffle, axis=axis)',
    'df.map(np.random.shuffle, axis=axis)', t1, t2, 'pd.Series.apply',
    'pd.Series.map'])
",AttributeError
D://crw_data//df.apply\source17\code\pd.Series.apply_map_replace0.py,AttributeError: \'DataFrame\' object has no attribute \'map\',"writer.writerow([url, 80, 'df.apply(process, axis=1)',
    'df.map(process, axis=1)', t1, t2, 'pd.Series.apply', 'pd.Series.map'])
",AttributeError
D://crw_data//df.apply\source13\code\pd.Series.apply_map_replace1.py,AttributeError: \'DataFrame\' object has no attribute \'map\',"writer.writerow([url, 55,
    ""data[date_cols].apply(lambda x: x.fillna(value=data['imputed_values']))"",
    ""data[date_cols].map(lambda x: x.fillna(value=data['imputed_values']))"",
    t1, t2, 'pd.Series.apply', 'pd.Series.map'])
",AttributeError
D://crw_data//df.apply\source23\code\pd.Series.apply_map_replace1.py,AttributeError: \'DataFrame\' object has no attribute \'map\',"writer.writerow([url, 16,
    'train.apply(lambda x: x.nunique(dropna=False), axis=0)',
    'train.map(lambda x: x.nunique(dropna=False), axis=0)', t1, t2,
    'pd.Series.apply', 'pd.Series.map'])
",AttributeError
