3,liberty-mutual-group-property-inspection-prediction,D://crw_data//np.array\source569,"np.hstack((x_num_data, vec_x_cat_data))","np.append(x_num_data, vec_x_cat_data, axis=1)",np.hstack,np.append,
3,liberty-mutual-group-property-inspection-prediction,D://crw_data//np.array\source564,"np.hstack((x_num_data, vec_x_cat_data))","np.concatenate((x_num_data, vec_x_cat_data), axis=1)",np.hstack,np.concatenate,
3,liberty-mutual-group-property-inspection-prediction,D://crw_data//np.array\source259,"np.hstack((testCatVecX, testNumX))","np.concatenate((testCatVecX, testNumX), axis=1)",np.hstack,np.concatenate,
3,liberty-mutual-group-property-inspection-prediction,D://crw_data//np.array\source569,"np.hstack((x_num_data, vec_x_cat_data))","np.concatenate((x_num_data, vec_x_cat_data), axis=1)",np.hstack,np.concatenate,
3,liberty-mutual-group-property-inspection-prediction,D://crw_data//np.array\source259,"np.hstack((trainCatVecX, trainNumX))","np.concatenate((trainCatVecX, trainNumX), axis=1)",np.hstack,np.concatenate,
3,liberty-mutual-group-property-inspection-prediction,D://crw_data//np.array\source1182,"np.hstack((x_num_data, vec_x_cat_data))","np.concatenate((x_num_data, vec_x_cat_data), axis=1)",np.hstack,np.concatenate,
3,liberty-mutual-group-property-inspection-prediction,D://crw_data//np.array\source570,"np.hstack((x_num_test, vec_x_cat_test))","np.concatenate((x_num_test, vec_x_cat_test), axis=1)",np.hstack,np.concatenate,
3,liberty-mutual-group-property-inspection-prediction,D://crw_data//np.arange\source248,"np.hstack((testCatVecX, testNumX))","np.append(testCatVecX, testNumX, axis=1)",np.hstack,np.append,
3,liberty-mutual-group-property-inspection-prediction,D://crw_data//np.array\source1083,"np.hstack((trainCatVecX, trainNumX))","np.append(trainCatVecX, trainNumX, axis=1)",np.hstack,np.append,
3,liberty-mutual-group-property-inspection-prediction,D://crw_data//np.hstack\source48,"np.hstack((x_num_data, vec_x_cat_data))","np.concatenate((x_num_data, vec_x_cat_data), axis=1)",np.hstack,np.concatenate,
3,liberty-mutual-group-property-inspection-prediction,D://crw_data//np.array\source569,"np.hstack((x_num_test, vec_x_cat_test))","np.concatenate((x_num_test, vec_x_cat_test), axis=1)",np.hstack,np.concatenate,
3,liberty-mutual-group-property-inspection-prediction,D://crw_data//np.array\source570,"np.hstack((x_num_data, vec_x_cat_data))","np.concatenate((x_num_data, vec_x_cat_data), axis=1)",np.hstack,np.concatenate,
3,liberty-mutual-group-property-inspection-prediction,D://crw_data//np.arange\source248,"np.hstack((trainCatVecX, trainNumX))","np.concatenate((trainCatVecX, trainNumX), axis=1)",np.hstack,np.concatenate,
3,liberty-mutual-group-property-inspection-prediction,D://crw_data//np.array\source564,"np.hstack((x_num_test, vec_x_cat_test))","np.concatenate((x_num_test, vec_x_cat_test), axis=1)",np.hstack,np.concatenate,
3,liberty-mutual-group-property-inspection-prediction,D://crw_data//np.array\source564,"np.hstack((x_num_test, vec_x_cat_test))","np.append(x_num_test, vec_x_cat_test, axis=1)",np.hstack,np.append,
3,liberty-mutual-group-property-inspection-prediction,D://crw_data//np.arange\source248,"np.hstack((trainCatVecX, trainNumX))","np.append(trainCatVecX, trainNumX, axis=1)",np.hstack,np.append,
3,liberty-mutual-group-property-inspection-prediction,D://crw_data//np.hstack\source51,"np.hstack((x_num_data, vec_x_cat_data))","np.concatenate((x_num_data, vec_x_cat_data), axis=1)",np.hstack,np.concatenate,
3,liberty-mutual-group-property-inspection-prediction,D://crw_data//np.hstack\source48,"np.hstack((x_num_data, vec_x_cat_data))","np.append(x_num_data, vec_x_cat_data, axis=1)",np.hstack,np.append,
3,liberty-mutual-group-property-inspection-prediction,D://crw_data//np.array\source1083,"np.hstack((trainCatVecX, trainNumX))","np.concatenate((trainCatVecX, trainNumX), axis=1)",np.hstack,np.concatenate,
3,liberty-mutual-group-property-inspection-prediction,D://crw_data//np.array\source1083,"np.hstack((testCatVecX, testNumX))","np.append(testCatVecX, testNumX, axis=1)",np.hstack,np.append,
3,mercedes-benz-greener-manufacturing,D://crw_data//np.hstack\source21,"np.hstack((np.reshape(self.estimator.predict(X), (-1, 1)), X_transformed))","np.concatenate((np.reshape(self.estimator.predict(X), (-1, 1)), X_transformed), axis=1)",np.hstack,np.concatenate,
3,mercedes-benz-greener-manufacturing,D://crw_data//np.hstack\source2,"np.hstack((self.estimator.predict_proba(X), X))","np.append(self.estimator.predict_proba(X), X, axis=1)",np.hstack,np.append,
3,mercedes-benz-greener-manufacturing,D://crw_data//np.hstack\source2,"np.hstack((np.reshape(self.estimator.predict(X), (-1, 1)), X_transformed))","np.append(np.reshape(self.estimator.predict(X), (-1, 1)), X_transformed, axis=1)",np.hstack,np.append,
3,mercedes-benz-greener-manufacturing,D://crw_data//np.hstack\source16,"np.hstack((self.estimator.predict_proba(X), X))","np.concatenate((self.estimator.predict_proba(X), X), axis=1)",np.hstack,np.concatenate,
3,mercedes-benz-greener-manufacturing,D://crw_data//np.hstack\source61,"np.hstack((self.estimator.predict_proba(X), X))","np.append(self.estimator.predict_proba(X), X, axis=1)",np.hstack,np.append,
3,mercedes-benz-greener-manufacturing,D://crw_data//np.hstack\source80,"np.hstack((self.estimator.predict_proba(X), X))","np.concatenate((self.estimator.predict_proba(X), X), axis=1)",np.hstack,np.concatenate,
3,mercedes-benz-greener-manufacturing,D://crw_data//np.hstack\source43,"np.hstack((self.estimator.predict_proba(X), X))","np.concatenate((self.estimator.predict_proba(X), X), axis=1)",np.hstack,np.concatenate,
3,mercedes-benz-greener-manufacturing,D://crw_data//np.hstack\source61,"np.hstack((np.reshape(self.estimator.predict(X), (-1, 1)), X_transformed))","np.append(np.reshape(self.estimator.predict(X), (-1, 1)), X_transformed, axis=1)",np.hstack,np.append,
3,mercedes-benz-greener-manufacturing,D://crw_data//np.hstack\source2,"np.hstack((self.estimator.predict_proba(X), X))","np.concatenate((self.estimator.predict_proba(X), X), axis=1)",np.hstack,np.concatenate,
3,mercedes-benz-greener-manufacturing,D://crw_data//np.hstack\source21,"np.hstack((self.estimator.predict_proba(X), X))","np.append(self.estimator.predict_proba(X), X, axis=1)",np.hstack,np.append,
3,mercedes-benz-greener-manufacturing,D://crw_data//np.hstack\source80,"np.hstack((np.reshape(self.estimator.predict(X), (-1, 1)), X_transformed))","np.concatenate((np.reshape(self.estimator.predict(X), (-1, 1)), X_transformed), axis=1)",np.hstack,np.concatenate,
3,mercedes-benz-greener-manufacturing,D://crw_data//np.hstack\source21,"np.hstack((np.reshape(self.estimator.predict(X), (-1, 1)), X_transformed))","np.append(np.reshape(self.estimator.predict(X), (-1, 1)), X_transformed, axis=1)",np.hstack,np.append,
3,mercedes-benz-greener-manufacturing,D://crw_data//np.hstack\source80,"np.hstack((np.reshape(self.estimator.predict(X), (-1, 1)), X_transformed))","np.append(np.reshape(self.estimator.predict(X), (-1, 1)), X_transformed, axis=1)",np.hstack,np.append,
3,mercedes-benz-greener-manufacturing,D://crw_data//np.hstack\source80,"np.hstack((self.estimator.predict_proba(X), X))","np.append(self.estimator.predict_proba(X), X, axis=1)",np.hstack,np.append,
3,mercedes-benz-greener-manufacturing,D://crw_data//np.hstack\source61,"np.hstack((self.estimator.predict_proba(X), X))","np.concatenate((self.estimator.predict_proba(X), X), axis=1)",np.hstack,np.concatenate,
3,mercedes-benz-greener-manufacturing,D://crw_data//np.hstack\source43,"np.hstack((np.reshape(self.estimator.predict(X), (-1, 1)), X_transformed))","np.concatenate((np.reshape(self.estimator.predict(X), (-1, 1)), X_transformed), axis=1)",np.hstack,np.concatenate,
3,mercedes-benz-greener-manufacturing,D://crw_data//np.hstack\source61,"np.hstack((np.reshape(self.estimator.predict(X), (-1, 1)), X_transformed))","np.concatenate((np.reshape(self.estimator.predict(X), (-1, 1)), X_transformed), axis=1)",np.hstack,np.concatenate,
3,mercedes-benz-greener-manufacturing,D://crw_data//np.hstack\source21,"np.hstack((self.estimator.predict_proba(X), X))","np.concatenate((self.estimator.predict_proba(X), X), axis=1)",np.hstack,np.concatenate,
3,mercedes-benz-greener-manufacturing,D://crw_data//np.hstack\source2,"np.hstack((np.reshape(self.estimator.predict(X), (-1, 1)), X_transformed))","np.concatenate((np.reshape(self.estimator.predict(X), (-1, 1)), X_transformed), axis=1)",np.hstack,np.concatenate,
3,mercedes-benz-greener-manufacturing,D://crw_data//np.hstack\source16,"np.hstack((np.reshape(self.estimator.predict(X), (-1, 1)), X_transformed))","np.concatenate((np.reshape(self.estimator.predict(X), (-1, 1)), X_transformed), axis=1)",np.hstack,np.concatenate,
3,santander-product-recommendation,D://crw_data//df.fillna\source56,"np.hstack([test_X, temp_test_X])","np.concatenate([test_X, temp_test_X], axis=1)",np.hstack,np.concatenate,
3,santander-product-recommendation,D://crw_data//df.fillna\source73,"np.hstack([test_X, temp_test_X])","np.append(test_X, temp_test_X, axis=1)",np.hstack,np.append,
3,santander-product-recommendation,D://crw_data//df.fillna\source75,"np.hstack([test_X, temp_test_X])","np.append(test_X, temp_test_X, axis=1)",np.hstack,np.append,
3,santander-product-recommendation,D://crw_data//df.fillna\source75,"np.hstack([train_X, temp_train_X])","np.concatenate([train_X, temp_train_X], axis=1)",np.hstack,np.concatenate,
3,santander-product-recommendation,D://crw_data//df.fillna\source56,"np.hstack([test_X, temp_test_X])","np.append(test_X, temp_test_X, axis=1)",np.hstack,np.append,
3,santander-product-recommendation,D://crw_data//df.fillna\source75,"np.hstack([train_X, temp_train_X])","np.append(train_X, temp_train_X, axis=1)",np.hstack,np.append,
3,santander-product-recommendation,D://crw_data//df.fillna\source73,"np.hstack([train_X, temp_train_X])","np.append(train_X, temp_train_X, axis=1)",np.hstack,np.append,
3,santander-product-recommendation,D://crw_data//df.fillna\source56,"np.hstack([train_X, temp_train_X])","np.append(train_X, temp_train_X, axis=1)",np.hstack,np.append,
3,santander-product-recommendation,D://crw_data//df.fillna\source75,"np.hstack([test_X, temp_test_X])","np.concatenate([test_X, temp_test_X], axis=1)",np.hstack,np.concatenate,
3,santander-product-recommendation,D://crw_data//df.fillna\source73,"np.hstack([train_X, temp_train_X])","np.concatenate([train_X, temp_train_X], axis=1)",np.hstack,np.concatenate,
3,santander-product-recommendation,D://crw_data//df.fillna\source56,"np.hstack([train_X, temp_train_X])","np.concatenate([train_X, temp_train_X], axis=1)",np.hstack,np.concatenate,
3,santander-product-recommendation,D://crw_data//df.fillna\source72,"np.hstack([train_X, temp_train_X])","np.concatenate([train_X, temp_train_X], axis=1)",np.hstack,np.concatenate,
3,santander-product-recommendation,D://crw_data//df.fillna\source72,"np.hstack([train_X, temp_train_X])","np.append(train_X, temp_train_X, axis=1)",np.hstack,np.append,
3,shelter-animal-outcomes,D://crw_data//np.array\source1065,"np.hstack((pro_data, XL1))","np.concatenate((pro_data, XL1), axis=1)",np.hstack,np.concatenate,
3,shelter-animal-outcomes,D://crw_data//np.array\source1065,"np.hstack((pro_data, XL1))","np.append(pro_data, XL1, axis=1)",np.hstack,np.append,
3,titanic,D://crw_data//df.ix\source7,"np.hstack([Submit, Yhat])","np.append(Submit, Yhat, axis=1)",np.hstack,np.append,
3,titanic,D://crw_data//np.hstack\source85,"np.hstack((p_id, y_pred))","np.concatenate((p_id, y_pred), axis=1)",np.hstack,np.concatenate,
3,titanic,D://crw_data//np.hstack\source92,"np.hstack([X_test, bias1])","np.append(X_test, bias1, axis=1)",np.hstack,np.append,
3,titanic,D://crw_data//np.hstack\source92,"np.hstack([X, bias])","np.append(X, bias, axis=1)",np.hstack,np.append,
3,titanic,D://crw_data//np.hstack\source85,"np.hstack((p_id, y_pred))","np.append(p_id, y_pred, axis=1)",np.hstack,np.append,
3,titanic,D://crw_data//df.ix\source7,"np.hstack([X, bias])","np.concatenate([X, bias], axis=1)",np.hstack,np.concatenate,
3,titanic,D://crw_data//df.ix\source7,"np.hstack([X_test, bias1])","np.append(X_test, bias1, axis=1)",np.hstack,np.append,
3,titanic,D://crw_data//np.hstack\source92,"np.hstack([X_test, bias1])","np.concatenate([X_test, bias1], axis=1)",np.hstack,np.concatenate,
3,titanic,D://crw_data//df.ix\source7,"np.hstack([X, bias])","np.append(X, bias, axis=1)",np.hstack,np.append,
3,titanic,D://crw_data//np.hstack\source92,"np.hstack([Submit, Yhat])","np.append(Submit, Yhat, axis=1)",np.hstack,np.append,
3,titanic,D://crw_data//df.ix\source7,"np.hstack([Submit, Yhat])","np.concatenate([Submit, Yhat], axis=1)",np.hstack,np.concatenate,
3,titanic,D://crw_data//np.hstack\source92,"np.hstack([Submit, Yhat])","np.concatenate([Submit, Yhat], axis=1)",np.hstack,np.concatenate,
3,titanic,D://crw_data//np.hstack\source92,"np.hstack([X, bias])","np.concatenate([X, bias], axis=1)",np.hstack,np.concatenate,
3,titanic,D://crw_data//df.ix\source7,"np.hstack([X_test, bias1])","np.concatenate([X_test, bias1], axis=1)",np.hstack,np.concatenate,
3,digit-recognizer,D://crw_data//df.astype\source2,np.linalg.norm(filter1),np.sqrt(np.square(filter1).sum()),np.linalg.norm,np.sqrt_sum,
3,digit-recognizer,D://crw_data//np.argmax\source29,Theta1.dot(Xt),"np.tensordot(Theta1,Xt,axes=1)",np.ndarray.dot,np.tensordot,
3,digit-recognizer,D://crw_data//np.arange\source129,s2.dot(a1),"np.tensordot(s2,a1,axes=1)",np.ndarray.dot,np.tensordot,
3,digit-recognizer,D://crw_data//np.argmax\source29,Delta2.dot(Xt.T),"np.tensordot(Delta2,Xt.T,axes=1)",np.ndarray.dot,np.tensordot,
3,digit-recognizer,D://crw_data//np.argmax\source29,Theta2.T.dot(Delta3),"np.tensordot(Theta2.T,Delta3,axes=1)",np.ndarray.dot,np.tensordot,
3,digit-recognizer,D://crw_data//np.arange\source129,theta1.dot(a1.T),"np.tensordot(theta1,a1.T,axes=1)",np.ndarray.dot,np.tensordot,
3,digit-recognizer,D://crw_data//np.arange\source129,theta2.dot(a2),"np.tensordot(theta2,a2,axes=1)",np.ndarray.dot,np.tensordot,
3,digit-recognizer,D://crw_data//np.arange\source129,s3.dot(a2.T),"np.tensordot(s3,a2.T,axes=1)",np.ndarray.dot,np.tensordot,
3,digit-recognizer,D://crw_data//np.argmax\source29,Delta3.dot(A2.T),"np.tensordot(Delta3,A2.T,axes=1)",np.ndarray.dot,np.tensordot,
3,digit-recognizer,D://crw_data//np.argmax\source29,Theta2.dot(A2),"np.tensordot(Theta2,A2,axes=1)",np.ndarray.dot,np.tensordot,
3,digit-recognizer,D://crw_data//np.arange\source129,theta2.T.dot(s3),"np.tensordot(theta2.T,s3,axes=1)",np.ndarray.dot,np.tensordot,
3,titanic,D://crw_data//np.hstack\source92,X.dot(self.W),"np.tensordot(X,self.W,axes=1)",np.ndarray.dot,np.tensordot,
3,titanic,D://crw_data//np.ones\source9,X.dot(theta),"np.tensordot(X,theta,axes=1)",np.ndarray.dot,np.tensordot,
3,titanic,D://crw_data//df.ix\source7,X.T.dot(Y_pred - T),"np.tensordot(X.T,Y_pred - T,axes=1)",np.ndarray.dot,np.tensordot,
3,titanic,D://crw_data//np.ones\source9,theta.T.dot(X.T),"np.tensordot(theta.T,X.T,axes=1)",np.ndarray.dot,np.tensordot,
3,titanic,D://crw_data//np.hstack\source92,X.T.dot(Y_pred - T),"np.tensordot(X.T,Y_pred - T,axes=1)",np.ndarray.dot,np.tensordot,
3,titanic,D://crw_data//pd.read_csv\source1761,train.dot(Theta),"np.tensordot(train,Theta,axes=1)",np.ndarray.dot,np.tensordot,
3,titanic,D://crw_data//df.fillna\source32,input_x.dot(theta),"np.tensordot(input_x,theta,axes=1)",np.ndarray.dot,np.tensordot,
3,titanic,D://crw_data//df.fillna\source32,np.transpose(-true_output_y).dot(np.log(h)),"np.tensordot(np.transpose(-true_output_y),np.log(h),axes=1)",np.ndarray.dot,np.tensordot,
3,titanic,D://crw_data//np.ones\source9,X.dot(theta.T),"np.tensordot(X,theta.T,axes=1)",np.ndarray.dot,np.tensordot,
3,titanic,D://crw_data//df.fillna\source32,input_x.dot(theta),"np.tensordot(input_x,theta,axes=1)",np.ndarray.dot,np.tensordot,
3,titanic,D://crw_data//pd.read_csv\source1761,(anstrain - Pred).transpose().dot(train),"np.tensordot((anstrain - Pred).transpose(),train,axes=1)",np.ndarray.dot,np.tensordot,
3,titanic,D://crw_data//np.ones\source38,X.dot(theta),"np.tensordot(X,theta,axes=1)",np.ndarray.dot,np.tensordot,
3,titanic,D://crw_data//np.ones\source38,theta.T.dot(X.T),"np.tensordot(theta.T,X.T,axes=1)",np.ndarray.dot,np.tensordot,
3,titanic,D://crw_data//np.ones\source9,y.T.dot(np.log(h.T)),"np.tensordot(y.T,np.log(h.T),axes=1)",np.ndarray.dot,np.tensordot,
3,titanic,D://crw_data//df.fillna\source32,input_x.dot(theta),"np.tensordot(input_x,theta,axes=1)",np.ndarray.dot,np.tensordot,
3,titanic,D://crw_data//np.ones\source38,X.dot(theta.T),"np.tensordot(X,theta.T,axes=1)",np.ndarray.dot,np.tensordot,
3,titanic,D://crw_data//pd.read_csv\source1761,train.dot(Theta),"np.tensordot(train,Theta,axes=1)",np.ndarray.dot,np.tensordot,
3,titanic,D://crw_data//np.ones\source38,(1 - y).T.dot(np.log(1 - h.T)),"np.tensordot((1 - y).T,np.log(1 - h.T),axes=1)",np.ndarray.dot,np.tensordot,
3,titanic,D://crw_data//np.ones\source38,y.T.dot(np.log(h.T)),"np.tensordot(y.T,np.log(h.T),axes=1)",np.ndarray.dot,np.tensordot,
3,titanic,D://crw_data//df.ix\source7,X.dot(self.W),"np.tensordot(X,self.W,axes=1)",np.ndarray.dot,np.tensordot,
3,titanic,D://crw_data//df.fillna\source32,np.transpose(1 - true_output_y).dot(np.log(1 - h)),"np.tensordot(np.transpose(1 - true_output_y),np.log(1 - h),axes=1)",np.ndarray.dot,np.tensordot,
3,titanic,D://crw_data//np.ones\source38,"(h.T - y).T.dot(X[:, (j)])","np.tensordot((h.T - y).T,X[:, (j)],axes=1)",np.ndarray.dot,np.tensordot,
3,costa-rican-household-poverty-prediction,D://crw_data//df.loc\source88,df_train.groupby('idhogar')['parentesco1'].sum(),"np.sum(df_train.groupby('idhogar')['parentesco1'],)",np.ndarray.sum,np.sum,
3,forest-cover-type-kernels-only,D://crw_data//np.arange\source120,tmp_df[cols_s_].sum(axis=1),"np.count_nonzero(tmp_df[cols_s_],axis=1)",np.ndarray.sum,np.count_nonzero,
3,forest-cover-type-kernels-only,D://crw_data//np.arange\source120,tmp_df[cols_s_].sum(axis=1),"np.einsum('ij->i',tmp_df[cols_s_])",np.ndarray.sum,np.einsum,
