1,airbnb-recruiting-new-user-bookings,https://www.kaggle.com/etherqua/airbnbdemo,df_all.date_account_created.astype(str),df_all.date_account_created.apply(str),pd.Series.astype,pd.Series.apply 
0,titanic,https://www.kaggle.com/saurabhp75/titanicexcercise1,combined['FamilySize'].map(lambda s: 1 if 5 <= s else 0),"np.where( 5 <= combined['FamilySize'] , 1 ,0)",pd.Series.map,np.where
0,titanic,https://www.kaggle.com/shankarpendse/titanicsurvivortraining,np.ones(X.shape[0]),np.empty(X.shape[0]); r2.fill(1),np.ones,np.empty
0,titanic,https://www.kaggle.com/shitalsawant/liner-svm-two-variables-py,"train_df.loc[:, (selected_features)]","train_df.ix[:, (selected_features)]",pd.DataFrame.loc,pd.DataFrame.ix
0,titanic,https://www.kaggle.com/shitalsawant/liner-svm-two-variables-py,"test_df.loc[:, (selected_features)]","test_df.ix[:, (selected_features)]",pd.DataFrame.loc,pd.DataFrame.ix
0,titanic,https://www.kaggle.com/shyamspr/backward-elimination,"np.ones((891, 1))","np.empty((891, 1)); r2.fill(1)",np.ones,np.empty
0,titanic,https://www.kaggle.com/swkim94/test77,"np.c_[xx.ravel(), yy.ravel(), zz.ravel()]","np.hstack([xx.ravel().reshape(len(xx.ravel()),1), yy.ravel().reshape(len(xx.ravel()),1), zz.ravel().reshape(len(xx.ravel()),1)])",np.c_,np.hstack
0,titanic,https://www.kaggle.com/tedspikes/titanic-test,"train.loc[:, (['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare'])]","train.ix[:, (['Pclass', 'Sex', 'Age', 'SibSp', 'Parch', 'Fare'])]",pd.DataFrame.loc,pd.DataFrame.ix
0,titanic,https://www.kaggle.com/thamagame/titanic-with-learning-curves,"train.ix[:, 'Pclass':]","train.loc[:, 'Pclass':]",pd.DataFrame.ix,pd.DataFrame.loc
0,titanic,https://www.kaggle.com/thamagame/titanic-with-learning-curves,"test.ix[:, 'Pclass':]","test.loc[:, 'Pclass':]",pd.DataFrame.ix,pd.DataFrame.loc
0,titanic,https://www.kaggle.com/thamagame/titanic-with-learning-curves,"train_temp.ix[:, 'Pclass':]","train_temp.loc[:, 'Pclass':]",pd.DataFrame.ix,pd.DataFrame.loc
0,titanic,https://www.kaggle.com/toadtoadtoad/newwwww,data.ix[891:],data.iloc[891:],pd.DataFrame.ix,pd.DataFrame.iloc
0,titanic,https://www.kaggle.com/tranquangan/my-first-experiment-with-kaggle,family['FamilySize'].map(lambda s: 1 if 5 <= s else 0),"np.where( 5 <= family['FamilySize'] , 1 ,0)",pd.Series.map,np.where
0,titanic,https://www.kaggle.com/unlikelybutpossible/scratch1,"alldata.ix[kids_no_age, 'Age2']","alldata.loc[kids_no_age, 'Age2']",pd.DataFrame.ix,pd.DataFrame.loc
0,titanic,https://www.kaggle.com/unlikelybutpossible/scratch1,"alldata.ix[dr_no_age, 'Age2']","alldata.loc[dr_no_age, 'Age2']",pd.DataFrame.ix,pd.DataFrame.loc
0,titanic,https://www.kaggle.com/unlikelybutpossible/scratch1,"alldata.ix[ms_no_age, 'Age2']","alldata.loc[ms_no_age, 'Age2']",pd.DataFrame.ix,pd.DataFrame.loc
0,titanic,https://www.kaggle.com/unlikelybutpossible/scratch1,"alldata.ix[mr_no_age, 'Age2']","alldata.loc[mr_no_age, 'Age2']",pd.DataFrame.ix,pd.DataFrame.loc
0,titanic,https://www.kaggle.com/unlikelybutpossible/scratch1,"alldata.ix[miss_no_age, 'Age2']","alldata.loc[miss_no_age, 'Age2']",pd.DataFrame.ix,pd.DataFrame.loc
0,titanic,https://www.kaggle.com/unlikelybutpossible/scratch1,"alldata.ix[mrs_no_age, 'Age2']","alldata.loc[mrs_no_age, 'Age2']",pd.DataFrame.ix,pd.DataFrame.loc
0,titanic,https://www.kaggle.com/utsavpatel/titanic-test,"np.count_nonzero(titanic.loc[titanic['Pclass'] == 3, 'Survived'].values)","np.sum(titanic.loc[titanic['Pclass'] == 3, 'Survived'].values!=0)",np.count_nonzero,np.sum
0,titanic,https://www.kaggle.com/utsavpatel/titanic-test,"np.count_nonzero(titanic.loc[titanic['Pclass'] == 2, 'Pclass'].values)","np.sum(titanic.loc[titanic['Pclass'] == 2, 'Pclass'].values!=0)",np.count_nonzero,np.sum
0,titanic,https://www.kaggle.com/utsavpatel/titanic-test,"np.count_nonzero(titanic.loc[titanic['Pclass'] == 2, 'Survived'].values)","np.sum(titanic.loc[titanic['Pclass'] == 2, 'Survived'].values!=0)",np.count_nonzero,np.sum
0,titanic,https://www.kaggle.com/utsavpatel/titanic-test,np.where(titanic['Pclass'] == 2),np.nonzero(titanic['Pclass'] == 2),np.where,np.nonzero
0,titanic,https://www.kaggle.com/weishyi/titanic,"train.loc[:, (feat_colums)]","train.ix[:, (feat_colums)]",pd.DataFrame.loc,pd.DataFrame.ix
0,titanic,https://www.kaggle.com/weishyi/titanic,"test.loc[:, (feat_colums)]","test.ix[:, (feat_colums)]",pd.DataFrame.loc,pd.DataFrame.ix
0,titanic,https://www.kaggle.com/yashduvvuru/pytanic,"test.loc[:, (['Cader', 'FamilyId'])]","test.ix[:, (['Cader', 'FamilyId'])]",pd.DataFrame.loc,pd.DataFrame.ix
0,titanic,https://www.kaggle.com/yashduvvuru/pytanic,"test.loc[:, (['PassengerId', 'Survived'])]","test.ix[:, (['PassengerId', 'Survived'])]",pd.DataFrame.loc,pd.DataFrame.ix
0,titanic,https://www.kaggle.com/ypcfirst/titanic-model-using-logistic-regression,"test.loc[:, (['Pclass', 'Age', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked'])]","test.ix[:, (['Pclass', 'Age', 'Sex', 'SibSp', 'Parch', 'Fare', 'Embarked'])]",pd.DataFrame.loc,pd.DataFrame.ix
0,titanic,https://www.kaggle.com/zgo2016/titanic-logistic-regression,"np.ones((m, n + 1))","np.empty((m, n + 1)); r2.fill(1)",np.ones,np.empty
1,titanic,https://www.kaggle.com/abrierly/explore-titanic-python,"train2.loc[train['Sex'] == 'male', 'Sex']","train2.ix[train['Sex'] == 'male', 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/abrierly/nn-approach,"np.dot(t0, x.T)","np.einsum('ij,jm->im',t0, x.T)",np.dot,np.einsum
1,titanic,https://www.kaggle.com/adiamb/titanic-survival-my-way,"train.loc[:, 'Pclass':'Embarked']","train.ix[:, 'Pclass':'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/adrianbureu/another-test,"data.loc[data.Fare.isnull() & (data.Pclass == f + 1), 'Fare']","data.ix[data.Fare.isnull() & (data.Pclass == f + 1), 'Fare']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/adrianspataru/first-submission,"train.loc[train['Sex'] == 'male', 'Sex']","train.ix[train['Sex'] == 'male', 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/agarwalsneha/linear-svm-with-feature-engineering,"train.loc[train['Fare'] == 0, 'Fare_norm']","train.ix[train['Fare'] == 0, 'Fare_norm']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/agarwalsneha/linear-svm-with-feature-engineering,"test['Sex'].map({'female': 0, 'male': 1})","pd.DataFrame(test['Sex']).replace({'female': 0, 'male': 1})",pd.Series.map,pd.DataFrame.replace
1,titanic,https://www.kaggle.com/alpoza/test-titanic,"titanic.loc[titanic['Sex'] == 'male', 'Sex']","titanic.ix[titanic['Sex'] == 'male', 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/andywan/data-import,"np.vstack([age_col['Age'], np.ones(len(age_col['Age']))])","np.column_stack((age_col['Age'].T, np.ones(len(age_col['Age'])).T)).T",np.vstack,np.column_stack
1,titanic,https://www.kaggle.com/andyxie/titanic-xgboost,"data['train'].loc[:, (col)]","data['train'].ix[:, (col)]",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/angadp/trying-for-top-10,"dataset.loc[dataset['Family_Size'] == 1, 'isAlone']","dataset.ix[dataset['Family_Size'] == 1, 'isAlone']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/anirban00727/titanic-survival-chances-prediction,"combined.Sex.map({'male': 1, 'female': 0})","pd.DataFrame(combined.Sex).replace({'male': 1, 'female': 0})",pd.Series.map,pd.DataFrame.replace
1,titanic,https://www.kaggle.com/anishanalytics/oscar-wala-actor-leo,"data.loc[data.Sex != 'male', 'Sex']","data.ix[data.Sex != 'male', 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/anjuram25/titanic-ramanujamallam,"dataset.loc[dataset['FamilySize'] == 0, 'Family']","dataset.ix[dataset['FamilySize'] == 0, 'Family']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/ankurbhartiya/titanicpy2,"df.loc[df.Age.isnull() & (df.Gender == i) & (df.Pclass == j + 1), 'AgeFill']","df.ix[df.Age.isnull() & (df.Gender == i) & (df.Pclass == j + 1), 'AgeFill']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/ankurbhartiya/titanicpy2,"df['Embarked'].map({'C': 1, 'Q': 2, 'S': 3, '0': 3})","pd.DataFrame(df['Embarked']).replace({'C': 1, 'Q': 2, 'S': 3, '0': 3})",pd.Series.map,pd.DataFrame.replace
1,titanic,https://www.kaggle.com/azeembootwala/titanic-logistic-regression,X.T.dot(Y_pred - T),"np.tensordot(X.T,Y_pred - T,axes=1)",np.ndarray.dot,np.tensordot
1,titanic,https://www.kaggle.com/bhavesh09/onemoremodel,"c.loc[c.Age.isnull() & (c.Title == i), 'Age']","c.ix[c.Age.isnull() & (c.Title == i), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/bhavesh09/titanicsurvivalprediction,"train.loc[train['Age'] <= 14, 'Age']","train.ix[train['Age'] <= 14, 'Age']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/bigdit/test00000,"Df['Embarked'].map({'C': 1, 'S': 2, 'Q': 3})","pd.DataFrame(Df['Embarked']).replace({'C': 1, 'S': 2, 'Q': 3})",pd.Series.map,pd.DataFrame.replace
1,titanic,https://www.kaggle.com/bineetranjan/gbt-classification,"df.loc[df['Sex'] == 'male', 'Sex']","df.ix[df['Sex'] == 'male', 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/bluepoplar/try-1,"df.loc[df.FareFill > fare_ceiling - 1.0, 'FareFill']","df.ix[df.FareFill > fare_ceiling - 1.0, 'FareFill']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/brandymat/titanic-kernel-test,"data.loc[data['Title'] == 'Dr', 'Age']","data.ix[data['Title'] == 'Dr', 'Age']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/brandymat/titanic-kernel-test,"np.where(data['Sex'] == 'male', 1, 0)",(data['Sex'] == 'male').astype((data['Sex'] == 'male').dtype),np.where,np.ndarray.astype
1,titanic,https://www.kaggle.com/buzzolord/kappavoid-testing,"dataset.loc[dataset['Age'] <= 5, 'Age']","dataset.ix[dataset['Age'] <= 5, 'Age']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/bwboerman/a-quick-dive-into-h2o-with-python,"fullData.loc[fullData.TicketDiffFares == 1, 'TicketFare']","fullData.ix[fullData.TicketDiffFares == 1, 'TicketFare']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/bwboerman/a-quick-dive-into-h2o-with-python,"np.where((fullData.Age <= 12) & (fullData.Sex == 'male'), 1, 0)",((fullData.Age <= 12) & (fullData.Sex == 'male')).astype(((fullData.Age <= 12) & (fullData.Sex == 'male')).dtype),np.where,np.ndarray.astype
1,titanic,https://www.kaggle.com/canran/titanic-rf,"X_df.loc[:, ('Sex')]","X_df.ix[:, ('Sex')]",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/cast42/xgboost-example-python,"train_df.loc[train_df['Embarked'] == 'S', 'Embarked']","train_df.ix[train_df['Embarked'] == 'S', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/chappy19910723/tutrial20180702-2,np.array(L),np.concatenate([L]),np.array,np.concatenate
1,titanic,https://www.kaggle.com/chesters99/titanic-using-svm-classifierx,"df.loc[df['Age'].isnull() & (df['Title'] == atitle), 'Age']","df.ix[df['Age'].isnull() & (df['Title'] == atitle), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/clararnoux/titanic-not-failing,"titanic_test.loc[titanic_test['Sex'] == 'female', 'Sex']","titanic_test.ix[titanic_test['Sex'] == 'female', 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/code1110/titanic-model-prediction-submission,"test_df['Sex'].map({'female': 1, 'male': 0})","pd.DataFrame(test_df['Sex']).replace({'female': 1, 'male': 0})",pd.Series.map,pd.DataFrame.replace
1,titanic,https://www.kaggle.com/coltonpaul/lost-in-a-forest-titanic,"data.loc[data['Sex'] == 'male', 'Sex']","data.ix[data['Sex'] == 'male', 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/computermage/test-titanic-survival-script,"np.where(full.Sex == 'male', 1, 0)",(full.Sex == 'male').astype((full.Sex == 'male').dtype),np.where,np.ndarray.astype
1,titanic,https://www.kaggle.com/cooleel/a-quick-try-of-h2o-automl-on-titanic-dataset,"data.loc[data.Name.str.contains('Miss.', regex=False), 'Prefix']","data.ix[data.Name.str.contains('Miss.', regex=False), 'Prefix']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/corgicoffee/kernelb4bd873fab,"train_data.loc[:, (['Pclass', 'Sex', 'Age'])]","train_data.ix[:, (['Pclass', 'Sex', 'Age'])]",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/daniglezl/main-1-py,"train.loc[train.Age.isnull(), 'Age']","train.ix[train.Age.isnull(), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/daniglezl/main-5-py,"train.loc[train.Fare > bin_max, 'Fare']","train.ix[train.Fare > bin_max, 'Fare']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/daskoo/titanic-test-python,"train.loc[:, (['Name', 'SibSp', 'Age', 'Parch'])]","train.ix[:, (['Name', 'SibSp', 'Age', 'Parch'])]",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/daskoo/titanic-test-python,"(train.loc[:,['Name','SibSp','Age','Parch']]).query('Parch > 0 or SibSp > 0')","(train.loc[:,['Name','SibSp','Age','Parch']]).loc[(train.loc[:,['Name','SibSp','Age','Parch']].Parch > 0) | (train.loc[:,['Name','SibSp','Age','Parch']].SibSp > 0)]",pd.DataFrame.query,pd.DataFrame.loc
1,titanic,https://www.kaggle.com/devinodsa/titanic,"full.loc[full.PassengerId == 280, ['SibSp', 'Parch']]","full.ix[full.PassengerId == 280, ['SibSp', 'Parch']]",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/dexter22/testing,"train.loc[~train['Title'].isin(['Mr', 'Miss', 'Mrs', 'Master']), 'Title']","train.ix[~train['Title'].isin(['Mr', 'Miss', 'Mrs', 'Master']), 'Title']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/dish42/getting-started,"train.loc[train.Age.isnull(), 'AgeFill']","train.ix[train.Age.isnull(), 'AgeFill']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/dishajindal/script2-py,"train['Sex'].map({'female': 1, 'male': 0})","pd.DataFrame(train['Sex']).replace({'female': 1, 'male': 0})",pd.Series.map,pd.DataFrame.replace
1,titanic,https://www.kaggle.com/dishajindal/script-py,"train['Sex'].map({'female': 1, 'male': 0})","pd.DataFrame(train['Sex']).replace({'female': 1, 'male': 0})",pd.Series.map,pd.DataFrame.replace
1,titanic,https://www.kaggle.com/dujianjun79/titanic-machine-learing,"titanic.loc[titanic.Sex == 'male', 'Sex']","titanic.ix[titanic.Sex == 'male', 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/ekethio/titanic-second,"file.loc[file.Sex == 'male', 'Sex']","file.ix[file.Sex == 'male', 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/felsiq/some-amateurish-full-titanic-data-process,"data_frame.loc[data_frame['Embarked'] == '', 'Embarked']","data_frame.ix[data_frame['Embarked'] == '', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/francksylla/titanic-machine-learning-from-disaster,"full.loc[:, ('Title')]","full.ix[:, ('Title')]",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/fzhurd/titanic-suvive20160924v4,combined.ix[891:],combined.iloc[891:],pd.DataFrame.ix,pd.DataFrame.iloc
1,titanic,https://www.kaggle.com/garethjns/microsoft-lightgbm-with-parameter-tuning-0-823,"full.loc[full.Age.isnull(), 'Age']","full.ix[full.Age.isnull(), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/gilsonfaria/script3-title-dummies,"np.column_stack((test['PassengerId'], test_result))","np.transpose((test['PassengerId'], test_result))",np.column_stack,np.transpose
1,titanic,https://www.kaggle.com/gilsonfaria/script4-boolsibsp-parch,"np.column_stack((idTest, test_result))","np.transpose((idTest, test_result))",np.column_stack,np.transpose
1,titanic,https://www.kaggle.com/gilsonfaria/scriptfinal,"np.column_stack((idTest, test_result))","np.transpose((idTest, test_result))",np.column_stack,np.transpose
1,titanic,https://www.kaggle.com/guillaumegg/titanic-machine-learning,"custom_train.loc[custom_train['Age'] <= 16, 'Age']","custom_train.ix[custom_train['Age'] <= 16, 'Age']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/gunjan17/mytitanicsolution,"new_train.loc[new_train['Sex'] == 'male', 'Sex']","new_train.ix[new_train['Sex'] == 'male', 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/harini5693/data-analysisusingpython,"dataset.loc[(dataset['Age'] > 16) & (dataset['Age'] <= 32), 'Age']","dataset.ix[(dataset['Age'] > 16) & (dataset['Age'] <= 32), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/hawkinsliam/simple-random-forest,"df.loc[df['Family_size'] == 1, 'Is_alone']","df.ix[df['Family_size'] == 1, 'Is_alone']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/hawkinsliam/simple-random-forest,"np.column_stack((ids.T, predictions.T))","np.vstack((ids.T, predictions.T)).T",np.column_stack,np.vstack
1,titanic,https://www.kaggle.com/hawkinsliam/simple-random-forest,"np.column_stack((ids.T, predictions.T))","np.transpose((ids.T, predictions.T))",np.column_stack,np.transpose
1,titanic,https://www.kaggle.com/jackiezhao/xgboost-v2,"data_set['Embarked'].map({'S': 1, 'C': 2, 'Q': 3})","pd.DataFrame(data_set['Embarked']).replace({'S': 1, 'C': 2, 'Q': 3})",pd.Series.map,pd.DataFrame.replace
1,titanic,https://www.kaggle.com/jeolas/id-survived,"titanic_test.loc[titanic_test['Embarked'] == 'S', 'Embarked']","titanic_test.ix[titanic_test['Embarked'] == 'S', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/jojadud/titanic-exploration-1,"train['Sex'].map({'female': 1, 'male': 0})","train['Sex'].replace({'female': 1, 'male': 0})",pd.Series.map,pd.Series.replace
1,titanic,https://www.kaggle.com/journeycheng/script-py,"train_df.loc[train_df.Age.isnull() & (f == train_df.Title), 'Age']","train_df.ix[train_df.Age.isnull() & (f == train_df.Title), 'Age']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/jtson1213/titanic-decision-tree-classifier,"dataset.loc[dataset['Age'] <= 9, 'Age']","dataset.ix[dataset['Age'] <= 9, 'Age']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/kingarthurie/titanik-rdf,"data.loc[data['Embarked'] == 'S', 'Embarked']","data.ix[data['Embarked'] == 'S', 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/knageswara78/my-tatanic-python-solution,"np.array(results['param_C'].data, dtype=float)","np.fromiter(results['param_C'].data, dtype=float)",np.array,np.fromiter
1,titanic,https://www.kaggle.com/knageswara78/my-tatanic-python-solution,"np.where(final_test['Age'] <= 16, 1, 0)",(final_test['Age'] <= 16).astype((final_test['Age'] <= 16).dtype),np.where,np.ndarray.astype
1,titanic,https://www.kaggle.com/knageswara78/my-tatanic-python-solution,"np.where(train_data['SibSp'] + train_data['Parch'] > 0, 0, 1)",(train_data['SibSp'] + train_data['Parch']).map(lambda x : 0 if x > 0 else  1).values,np.where,pd.Series.map
1,titanic,https://www.kaggle.com/knageswara78/my-tatanic-python-solution,np.where(tpr > 0.95),np.nonzero(tpr > 0.95),np.where,np.nonzero
1,titanic,https://www.kaggle.com/kotaroito/titanic,"train_df.loc[train_df.Embarked.isnull(), 'Embarked']","train_df.ix[train_df.Embarked.isnull(), 'Embarked']",pd.DataFrame.loc,pd.DataFrame.ix
1,titanic,https://www.kaggle.com/kyleingraham/titanic-survivor-prediction,np.where(p < 0.5),np.nonzero(p < 0.5),np.where,np.nonzero
1,titanic,https://www.kaggle.com/kyleingraham/titanic-survivor-prediction,np.zeros(input_x.shape[1]),np.empty(input_x.shape[1]); r2[:]= 0,np.zeros,np.empty
1,titanic,https://www.kaggle.com/ldavim/code01,"trainData['Sex'].map({'female': 0, 'male': 1})","trainData['Sex'].replace({'female': 0, 'male': 1})",pd.Series.map,pd.Series.replace
1,titanic,https://www.kaggle.com/leblondmorgan/titanic-machine-learning,"train_df.loc[train_df['Sex'] == 'male', 'Sex']","train_df.ix[train_df['Sex'] == 'male', 'Sex']",pd.DataFrame.loc,pd.DataFrame.ix
